CustomerID,Recency_Days,Frequency,Monetary_NetSales,GrossSales,ReturnsValue,ReturnRate,CohortMonth,R_Score,F_Score,M_Score,RFM_Score_String,RFM_Segment
0.0321,2454803.5,3,1605671.21,1605671.21,0,0,-4694-08,1,3,5,135,At-Risk
0.2724,2453101.9,1,1557286.25,1557286.25,0,0,-4705-07,1,1,5,115,Lost
0.1704,2454519.4,2,1535011.25,1535011.25,0,0,-4704-01,1,2,5,125,Hibernating
0.0027,2455434.7,7,1489433.56,1489433.56,0,0,-4670-08,1,4,5,145,At-Risk
0.0351,2449285,1,1482846.44,1482846.44,0,0,-4694-01,1,1,5,115,Lost
0.2704,2453175.7,1,1469855.75,1469855.75,0,0,-4705-05,1,1,5,115,Lost
0.0069,2454639.9,5,1432049.2,1432049.2,0,0,-4684-01,1,4,5,145,At-Risk
0.1128,2452124.1,1,1430246.22,1430246.22,0,0,-4702-04,1,1,5,115,Lost
0.4002,2453472.2,1,1420803.38,1420803.38,0,0,-4706-07,1,1,5,115,Lost
0.0056,2453951.3,5,1417862.94,1417862.94,0,0,-4681-03,1,4,5,145,At-Risk
0.0314,2454578.4,4,1406877.62,1406877.62,0,0,-4695-01,1,3,5,135,At-Risk
0.0262,2455603.3,7,1406655.35,1406655.35,0,0,-4696-05,1,4,5,145,At-Risk
0.0112,2455163.3,5,1399390,1399390,0,0,-4686-09,1,4,5,145,At-Risk
0.0364,2451932.2,2,1394730,1394730,0,0,-4699-04,1,2,5,125,Hibernating
0.0438,2454199.7,2,1390137.15,1390137.15,0,0,-4698-12,1,2,5,125,Hibernating
0.0049,2453506.2,4,1386975.45,1386975.45,0,0,-4668-05,1,3,5,135,At-Risk
0.3822,2453483.1,1,1385251.12,1385251.12,0,0,-4706-07,1,1,5,115,Lost
0.0851,2451699.1,1,1376968.32,1376968.32,0,0,-4701-05,1,1,5,115,Lost
0.0059,2455187.9,10,1375787.91,1375787.91,0,0,-4691-01,1,5,5,155,At-Risk
0.0273,2453489.1,3,1360487.53,1360487.53,0,0,-4698-04,1,3,5,135,At-Risk
0.0116,2454614.3,5,1359091.27,1359091.27,0,0,-4690-11,1,4,5,145,At-Risk
0.2169,2453079.4,1,1356347.7,1356347.7,0,0,-4705-08,1,1,5,115,Lost
0.0714,2454011.2,2,1354937.54,1354937.54,0,0,-4701-02,1,2,5,125,Hibernating
0.0652,2451195.3,1,1350973.8,1350973.8,0,0,-4700-10,1,1,5,115,Lost
0.0368,2455349.6,4,1345230.8,1345230.8,0,0,-4697-08,1,3,5,135,At-Risk
0.005,2455057.1,3,1338001.05,1338001.05,0,0,-4668-10,1,3,5,135,At-Risk
0.1987,2453010.8,1,1333888.8,1333888.8,0,0,-4705-10,1,1,5,115,Lost
0.0535,2450784.9,1,1326398.66,1326398.66,0,0,-4699-12,1,1,5,115,Lost
0.2056,2453055.9,1,1326004.85,1326004.85,0,0,-4705-09,1,1,5,115,Lost
0.0078,2454627.4,4,1322891.9,1322891.9,0,0,-4679-06,1,3,5,135,At-Risk
0.1748,2452909.6,1,1294339.2,1294339.2,0,0,-4704-02,1,1,5,115,Lost
0.1523,2452753.2,1,1282747.04,1282747.04,0,0,-4704-07,1,1,5,115,Lost
0.0526,2453144,2,1280195.45,1280195.45,0,0,-4701-07,1,2,5,125,Hibernating
0.033,2455527.8,2,1278479.25,1278479.25,0,0,-4695-03,1,2,5,125,Hibernating
0.031,2453431.5,2,1261184.25,1261184.25,0,0,-4696-04,1,2,5,125,Hibernating
0.21,2453155.9,1,1253939.04,1253939.04,0,0,-4705-06,1,1,5,115,Lost
0.0063,2455598.2,3,1248812.05,1248812.05,0,0,-4675-07,1,3,5,135,At-Risk
0.0172,2454706.2,5,1235216.4,1235216.4,0,0,-4692-11,1,4,5,145,At-Risk
0.0996,2452197.2,1,1233025.92,1233025.92,0,0,-4702-01,1,1,5,115,Lost
0.0442,2450510.6,1,1230840.32,1230840.32,0,0,-4698-09,1,1,5,115,Lost
0.2064,2453164.3,1,1230615,1230615,0,0,-4705-05,1,1,5,115,Lost
0.0031,2455237.1,10,1206006.55,1206006.55,0,0,-4681-07,1,5,5,155,At-Risk
0.0065,2455143.9,7,1187011.7,1187011.7,0,0,-4687-02,1,4,5,145,At-Risk
0.2634,2453440,1,1179219.6,1179219.6,0,0,-4706-08,1,1,5,115,Lost
0.0023,2454813.4,8,1177296,1177296,0,0,-4676-07,1,5,5,155,At-Risk
0.5,2455264.1,3,1176663.25,1176663.25,0,0,-4708-09,1,3,5,135,At-Risk
0.0284,2455683.7,3,1176607.45,1176607.45,0,0,-4695-07,1,3,5,135,At-Risk
0.0352,2454818.6,2,1174743.02,1174743.02,0,0,-4697-09,1,2,5,125,Hibernating
0.0067,2455128.9,9,1156361.09,1156361.09,0,0,-4692-05,1,5,5,155,At-Risk
0.0149,2455589,5,1153040.22,1153040.22,0,0,-4699-10,1,4,5,145,At-Risk
0.2204,2453315.3,1,1152647.1,1152647.1,0,0,-4706-12,1,1,5,115,Lost
0.0277,2454413.3,3,1134376.1,1134376.1,0,0,-4696-09,1,3,5,135,At-Risk
0.0044,2454560,6,1127112.6,1127112.6,0,0,-4674-05,1,4,5,145,At-Risk
0.1995,2453254.4,1,1122049.94,1122049.94,0,0,-4705-02,1,1,5,115,Lost
0.021,2455227.8,5,1114861.59,1114861.59,0,0,-4698-04,1,4,5,145,At-Risk
0.163,2453052.9,1,1109716.3,1109716.3,0,0,-4705-09,1,1,5,115,Lost
0.0015,2454809.3,4,1104012.07,1104012.07,0,0,-4646-01,1,3,5,135,At-Risk
0.0194,2455286.5,5,1092285.68,1092285.68,0,0,-4696-11,1,4,5,145,At-Risk
0.0017,2455049.5,11,1090331.34,1090331.34,0,0,-4668-11,1,5,5,155,At-Risk
0.0382,2454977.9,4,1088735.75,1088735.75,0,0,-4702-08,1,3,5,135,At-Risk
0.1665,2453112.3,1,1082380.32,1082380.32,0,0,-4705-07,1,1,5,115,Lost
0.0187,2453436.1,4,1078753.97,1078753.97,0,0,-4699-12,1,3,5,135,At-Risk
0.0507,2455710.1,3,1065755.4,1065755.4,0,0,-4700-09,1,3,5,135,At-Risk
0.0548,2454787.7,2,1065378.6,1065378.6,0,0,-4701-12,1,2,5,125,Hibernating
0.0022,2455247.2,7,1060052.03,1060052.03,0,0,-4659-06,1,4,5,145,At-Risk
0.1529,2453063.8,1,1045961.85,1045961.85,0,0,-4705-09,1,1,5,115,Lost
0.0805,2452149.4,1,1044187.2,1044187.2,0,0,-4702-03,1,1,5,115,Lost
0.0266,2452135.2,2,1044173.65,1044173.65,0,0,-4699-11,1,2,5,125,Hibernating
0.0038,2455132.8,7,1023047.05,1023047.05,0,0,-4685-05,1,4,5,145,At-Risk
0.7392,2453605.1,1,1020240,1020240,0,0,-4706-03,1,1,5,115,Lost
0.0325,2455292.7,4,1019342.88,1019342.88,0,0,-4700-02,1,3,5,135,At-Risk
0.1546,2453117.5,1,1015819.86,1015819.86,0,0,-4705-07,1,1,5,115,Lost
0.0503,2451311.6,1,1007827.1,1007827.1,0,0,-4700-06,1,1,5,115,Lost
0.0986,2452547.1,1,1002693.75,1002693.75,0,0,-4703-02,1,1,5,115,Lost
0.0703,2455408,2,1001239.14,1001239.14,0,0,-4702-07,1,2,5,125,Hibernating
0.2795,2453679.6,1,997130.12,997130.12,0,0,-4707-12,1,1,5,115,Lost
0.0301,2455396.5,4,994589.62,994589.62,0,0,-4698-01,1,3,5,135,At-Risk
0.0019,2455260.5,8,993475.35,993475.35,0,0,-4663-05,1,5,5,155,At-Risk
0.1284,2452932.7,1,988855.15,988855.15,0,0,-4704-01,1,1,5,115,Lost
0.0379,2455594,2,988075.07,988075.07,0,0,-4698-02,1,2,5,125,Hibernating
0.0341,2454869.9,4,987921.46,987921.46,0,0,-4704-06,1,3,5,135,At-Risk
0.118,2454427.6,2,984663,984663,0,0,-4705-04,1,2,5,125,Hibernating
0.0184,2454953.7,5,980535.83,980535.83,0,0,-4699-09,1,4,5,145,At-Risk
0.0096,2454918.5,6,977318.38,977318.38,0,0,-4695-01,1,4,5,145,At-Risk
0.2095,2453491.3,1,965104.56,965104.56,0,0,-4706-07,1,1,5,115,Lost
0.0085,2452724.5,3,960800.95,960800.95,0,0,-4690-10,1,3,5,135,At-Risk
0.0409,2454585.2,3,947129.56,947129.56,0,0,-4703-06,1,3,5,135,At-Risk
0.0197,2454698,3,935321.8,935321.8,0,0,-4695-04,1,3,5,135,At-Risk
0.0139,2452104.5,3,933989.35,933989.35,0,0,-4696-03,1,3,5,135,At-Risk
0.0833,2454609.1,2,933041.5,933041.5,0,0,-4704-10,1,2,5,125,Hibernating
0.0195,2455470.5,4,929632.05,929632.05,0,0,-4700-05,1,3,5,135,At-Risk
0.0024,2454133.7,11,925244.87,925244.87,0,0,-4683-04,1,5,5,155,At-Risk
0.2705,2453755.8,1,911635.2,911635.2,0,0,-4707-10,1,1,5,115,Lost
0.0021,2454899.7,11,909062.09,909062.09,0,0,-4681-02,1,5,5,155,At-Risk
0.1302,2453080.8,1,903537.84,903537.84,0,0,-4705-08,1,1,5,115,Lost
0.0878,2455603.6,3,900770.63,900770.63,0,0,-4703-01,1,3,5,135,At-Risk
0.0159,2455078.5,4,899854.49,899854.49,0,0,-4694-07,1,3,5,135,At-Risk
0.0722,2455288.9,3,894348.56,894348.56,0,0,-4703-04,1,3,5,135,At-Risk
0.0948,2452748.9,1,854842.97,854842.97,0,0,-4704-07,1,1,5,115,Lost
0.6038,2454016.3,1,853221.16,853221.16,0,0,-4707-01,1,1,5,115,Lost
0.0704,2452310.7,1,845640.51,845640.51,0,0,-4703-09,1,1,5,115,Lost
0.19,2453567.4,1,840870.6,840870.6,0,0,-4706-04,1,1,5,115,Lost
0.038,2455609.1,4,832430.02,832430.02,0,0,-4701-10,1,3,5,135,At-Risk
0.0418,2455546.7,4,828458.8,828458.8,0,0,-4701-12,1,3,5,135,At-Risk
0.0164,2454827.2,3,817506.42,817506.42,0,0,-4694-07,1,3,5,135,At-Risk
0.0167,2454845.3,3,816343.57,816343.57,0,0,-4694-03,1,3,5,135,At-Risk
0.0154,2454885.1,3,813069.18,813069.18,0,0,-4694-07,1,3,5,135,At-Risk
0.0268,2455534.3,5,811589.63,811589.63,0,0,-4699-03,1,4,5,145,At-Risk
0.0229,2455241.9,3,807811.42,807811.42,0,0,-4701-12,1,3,5,135,At-Risk
0.0162,2448797,1,804474.72,804474.72,0,0,-4693-05,1,1,5,115,Lost
0.0412,2455494.5,3,802480.4,802480.4,0,0,-4702-11,1,3,5,135,At-Risk
0.0106,2454871.1,4,793338.25,793338.25,0,0,-4690-08,1,3,5,135,At-Risk
0.0076,2454866.6,6,789734.85,789734.85,0,0,-4691-07,1,4,5,145,At-Risk
0.0788,2452675,1,757256.5,757256.5,0,0,-4704-09,1,1,5,115,Lost
0.1339,2453357.9,1,752466.6,752466.6,0,0,-4706-11,1,1,5,115,Lost
0.0914,2452906.5,1,747029.76,747029.76,0,0,-4704-02,1,1,5,115,Lost
0.0238,2455655.8,5,746115.15,746115.15,0,0,-4698-08,1,4,5,145,At-Risk
0.0336,2454720.5,3,733047.07,733047.07,0,0,-4702-05,1,3,5,135,At-Risk
0.1627,2453594,1,727888.95,727888.95,0,0,-4706-03,1,1,5,115,Lost
0.075,2454300.8,2,724173.1,724173.1,0,0,-4705-07,1,2,5,125,Hibernating
0.0151,2455409,6,722117.65,722117.65,0,0,-4700-08,1,4,5,145,At-Risk
0.0381,2455555.1,4,718688.55,718688.55,0,0,-4703-08,1,3,5,135,At-Risk
0.0576,2454351.9,2,718172.2,718172.2,0,0,-4704-11,1,2,5,125,Hibernating
0.0261,2455101.5,3,713463.2,713463.2,0,0,-4702-01,1,3,5,135,At-Risk
0.0185,2454528.6,4,707635.9,707635.9,0,0,-4702-03,1,3,5,135,At-Risk
0.0408,2454992,3,706477.4,706477.4,0,0,-4704-02,1,3,5,135,At-Risk
0.2111,2453856.9,1,698887.68,698887.68,0,0,-4707-07,1,1,5,115,Lost
0.0055,2455226.7,9,694337,694337,0,0,-4692-05,1,5,5,155,At-Risk
0.2331,2453934.8,1,694108.07,694108.07,0,0,-4707-04,1,1,5,115,Lost
0.0556,2452277.4,1,690681.6,690681.6,0,0,-4703-10,1,1,5,115,Lost
0.0345,2454840.4,2,689966.99,689966.99,0,0,-4700-01,1,2,5,125,Hibernating
0.0947,2455378.3,2,685876.05,685876.05,0,0,-4705-07,1,2,5,125,Hibernating
0.02,2455279,3,685867.46,685867.46,0,0,-4700-07,1,3,5,135,At-Risk
0.0739,2452761.5,1,676079.75,676079.75,0,0,-4704-07,1,1,5,115,Lost
0.0615,2452488.6,1,673324.12,673324.12,0,0,-4703-04,1,1,5,115,Lost
0.1241,2453433,1,664048.8,664048.8,0,0,-4706-08,1,1,5,115,Lost
0.0809,2452921.2,1,661781.7,661781.7,0,0,-4704-01,1,1,5,115,Lost
0.2755,2454085.1,1,661029.72,661029.72,0,0,-4708-11,1,1,5,115,Lost
0.0693,2452709.9,1,658919.44,658919.44,0,0,-4704-08,1,1,5,115,Lost
0.0054,2454888.5,8,658330.02,658330.02,0,0,-4695-10,1,5,5,155,At-Risk
0.0593,2452484.1,1,652610.4,652610.4,0,0,-4703-04,1,1,5,115,Lost
0.4642,2454285.8,1,651897.3,651897.3,0,0,-4708-05,1,1,5,115,Lost
0.2432,2454026,1,650138.4,650138.4,0,0,-4707-01,1,1,5,115,Lost
0.4475,2454284.2,1,649322.5,649322.5,0,0,-4708-05,1,1,5,115,Lost
0.2395,2454028,1,641679.09,641679.09,0,0,-4707-01,1,1,5,115,Lost
0.2838,2454129.5,1,641088,641088,0,0,-4708-10,1,1,5,115,Lost
0.3861,2454280.7,1,625527.77,625527.77,0,0,-4708-05,1,1,5,115,Lost
0.0206,2455336.6,5,616525.86,616525.86,0,0,-4699-04,1,4,5,145,At-Risk
0.1201,2453502.2,1,610163.82,610163.82,0,0,-4706-06,1,1,5,115,Lost
0.1009,2453333.3,1,600333.92,600333.92,0,0,-4706-12,1,1,5,115,Lost
18102.0,0.5,145,598215.22,608821.65,10606.43,0.0174,2009-12,5,5,5,555,Top Spenders
0.0249,2455246.9,3,598194.61,598194.61,0,0,-4699-02,1,3,5,135,At-Risk
0.0165,2455111.2,5,597268.05,597268.05,0,0,-4702-04,1,4,5,145,At-Risk
0.0929,2453247.7,1,594739.8,594739.8,0,0,-4705-03,1,1,5,115,Lost
0.0217,2455356.7,5,584024.81,584024.81,0,0,-4700-01,1,4,5,145,At-Risk
0.016,2455166.5,7,582703.7,582703.7,0,0,-4700-12,1,4,5,145,At-Risk
0.043,2454595.2,2,577257.4,577257.4,0,0,-4703-07,1,2,5,125,Hibernating
0.0099,2454357.6,3,576471.45,576471.45,0,0,-4693-08,1,3,5,135,At-Risk
0.2989,2454262.3,1,565770.24,565770.24,0,0,-4708-05,1,1,5,115,Lost
0.0896,2453289.9,1,558011.16,558011.16,0,0,-4705-01,1,1,5,115,Lost
0.1808,2453983.6,1,547043.7,547043.7,0,0,-4707-02,1,1,5,115,Lost
0.0041,2454901.1,5,543870.22,543870.22,0,0,-4689-08,1,4,5,145,At-Risk
0.0035,2455489.6,9,540490.94,540490.94,0,0,-4690-03,1,5,5,155,At-Risk
0.3999,2454406.5,1,538950.5,538950.5,0,0,-4708-01,1,1,5,115,Lost
0.0203,2455416,4,538352.95,538352.95,0,0,-4703-11,1,3,5,135,At-Risk
0.024,2455615.6,5,532753.72,532753.72,0,0,-4702-11,1,4,5,145,At-Risk
0.1496,2453859.5,1,532440,532440,0,0,-4707-07,1,1,5,115,Lost
0.0908,2455227.3,2,531451.6,531451.6,0,0,-4706-08,1,2,5,125,Hibernating
0.0267,2455159.3,3,529957.15,529957.15,0,0,-4704-04,1,3,5,135,At-Risk
0.0107,2455263.6,9,529012.09,529012.09,0,0,-4702-09,1,5,5,155,At-Risk
0.006,2454485.2,5,527807.93,527807.93,0,0,-4694-11,1,4,5,145,At-Risk
0.0042,2455187.9,6,525008.22,525008.22,0,0,-4685-06,1,4,5,145,At-Risk
14646.0,1.5,151,523342.07,528602.52,5260.45,0.01,2009-12,5,5,5,555,Top Spenders
0.0109,2454999.3,6,522738.01,522738.01,0,0,-4700-05,1,4,5,145,At-Risk
0.0052,2455014.7,7,522689.68,522689.68,0,0,-4698-09,1,4,5,145,At-Risk
0.0025,2455244.2,4,520893.06,520893.06,0,0,-4677-01,1,3,5,135,At-Risk
0.0324,2454902.7,4,519901.65,519901.65,0,0,-4703-03,1,3,5,135,At-Risk
0.0265,2454857,3,516831.75,516831.75,0,0,-4702-11,1,3,5,135,At-Risk
0.0276,2451529.3,1,514089.1,514089.1,0,0,-4701-11,1,1,5,115,Lost
0.0026,2454935,7,513836,513836,0,0,-4679-11,1,4,5,145,At-Risk
0.2118,2455513.1,2,513170.67,513170.67,0,0,-4708-07,1,2,5,125,Hibernating
0.0395,2452236,1,510451.4,510451.4,0,0,-4703-12,1,1,5,115,Lost
0.1524,2453922.9,1,507511.2,507511.2,0,0,-4707-04,1,1,5,115,Lost
0.0666,2455180.8,2,500702.58,500702.58,0,0,-4705-05,1,2,5,125,Hibernating
0.002,2454628,9,497949.27,497949.27,0,0,-4685-03,1,5,5,155,At-Risk
0.0029,2453670,4,492725.7,492725.7,0,0,-4682-07,1,3,5,135,At-Risk
0.3089,2454389.5,1,490331.04,490331.04,0,0,-4708-01,1,1,5,115,Lost
0.0436,2452478.3,1,489911.5,489911.5,0,0,-4703-04,1,1,5,115,Lost
0.0291,2455333.8,2,486992.1,486992.1,0,0,-4701-02,1,2,5,125,Hibernating
0.0898,2453472.4,1,483670.44,483670.44,0,0,-4706-07,1,1,5,115,Lost
0.172,2454062.5,1,483501.25,483501.25,0,0,-4708-12,1,1,5,115,Lost
0.2183,2454232,1,477943.2,477943.2,0,0,-4708-06,1,1,5,115,Lost
0.0665,2455713.8,3,475968.05,475968.05,0,0,-4706-03,1,3,5,135,At-Risk
0.0123,2455053.3,5,475408.26,475408.26,0,0,-4699-12,1,4,5,145,At-Risk
0.1347,2455396.6,2,473768.4,473768.4,0,0,-4707-03,1,2,5,125,Hibernating
0.0013,2452661.8,7,473750.09,473750.09,0,0,-4685-07,1,4,5,145,At-Risk
0.0509,2455300.4,2,464568.32,464568.32,0,0,-4704-03,1,2,5,125,Hibernating
0.8508,2453989.8,1,464490.15,464490.15,0,0,-4707-02,1,1,5,115,Lost
0.0326,2452066.9,1,464125,464125,0,0,-4702-05,1,1,5,115,Lost
0.0372,2452308,1,462864.58,462864.58,0,0,-4703-09,1,1,5,115,Lost
0.0034,2454791,6,461768.43,461768.43,0,0,-4688-03,1,4,5,145,At-Risk
0.0244,2455025.5,3,456556.2,456556.2,0,0,-4703-10,1,3,5,135,At-Risk
0.1421,2453973.1,1,455128.19,455128.19,0,0,-4707-03,1,1,5,115,Lost
0.0459,2455427,2,451637.4,451637.4,0,0,-4704-08,1,2,5,125,Hibernating
0.0482,2454141.5,2,451355.19,451355.19,0,0,-4706-12,1,2,5,125,Hibernating
0.0919,2453582.9,1,450123.87,450123.87,0,0,-4706-04,1,1,5,115,Lost
0.0033,2454606,10,447576.77,447576.77,0,0,-4693-08,1,5,5,155,At-Risk
0.1213,2453857.1,1,447087.48,447087.48,0,0,-4707-07,1,1,5,115,Lost
0.042,2455502.1,3,446841.2,446841.2,0,0,-4704-11,1,3,5,135,At-Risk
0.0157,2455342.1,6,445723.52,445723.52,0,0,-4702-02,1,4,5,145,At-Risk
0.1006,2453686.7,1,445284,445284,0,0,-4707-12,1,1,5,115,Lost
0.0329,2452167.2,1,445042.65,445042.65,0,0,-4702-02,1,1,5,115,Lost
0.0387,2455591.9,4,444602.08,444602.08,0,0,-4705-05,1,3,5,135,At-Risk
0.0991,2453677.2,1,443286.09,443286.09,0,0,-4707-12,1,1,5,115,Lost
0.1681,2454125.2,1,443038,443038,0,0,-4708-10,1,1,5,115,Lost
0.0156,2454880.1,4,442445.26,442445.26,0,0,-4702-04,1,3,5,135,At-Risk
0.0214,2455119,3,438294.15,438294.15,0,0,-4702-03,1,3,5,135,At-Risk
0.0278,2455549.9,4,434934.15,434934.15,0,0,-4705-01,1,3,5,135,At-Risk
0.0039,2455587.3,11,429937.36,429937.36,0,0,-4695-09,1,5,5,155,At-Risk
0.0601,2453155,1,427662.4,427662.4,0,0,-4705-06,1,1,5,115,Lost
0.0061,2455212.6,10,422101.73,422101.73,0,0,-4699-03,1,5,5,155,At-Risk
0.1767,2454203.2,1,421406.79,421406.79,0,0,-4708-07,1,1,5,115,Lost
0.0138,2454675.5,5,418682.12,418682.12,0,0,-4700-05,1,4,5,145,At-Risk
0.044,2452758.1,1,416608,416608,0,0,-4704-07,1,1,5,115,Lost
0.0215,2454907,6,399700.98,399700.98,0,0,-4704-01,1,4,5,145,At-Risk
0.0824,2454987.1,2,398150.84,398150.84,0,0,-4707-08,1,2,5,125,Hibernating
0.0463,2452908.2,1,397004.78,397004.78,0,0,-4704-02,1,1,5,115,Lost
0.0178,2454228.5,3,395857.95,395857.95,0,0,-4702-09,1,3,5,135,At-Risk
0.3715,2454606,1,393932.16,393932.16,0,0,-4709-06,1,1,5,115,Lost
0.0732,2453513.5,1,388243.2,388243.2,0,0,-4706-06,1,1,5,115,Lost
0.106,2455046.3,2,386513.9,386513.9,0,0,-4708-11,1,2,5,125,Hibernating
0.0862,2454929.6,2,383819.85,383819.85,0,0,-4707-04,1,2,5,125,Hibernating
0.0632,2455250,3,383777.75,383777.75,0,0,-4706-07,1,3,5,135,At-Risk
0.008,2452840.8,3,383173.05,383173.05,0,0,-4700-03,1,3,5,135,At-Risk
0.0404,2454467.6,3,382976,382976,0,0,-4706-07,1,3,5,135,At-Risk
0.0377,2455143.4,4,376578.34,376578.34,0,0,-4706-05,1,3,5,135,At-Risk
0.1098,2453953.7,1,372152.25,372152.25,0,0,-4707-03,1,1,5,115,Lost
0.0032,2454976.8,11,365789.2,365789.2,0,0,-4697-03,1,5,5,155,At-Risk
0.0306,2455516,3,360574.19,360574.19,0,0,-4704-08,1,3,5,135,At-Risk
0.3229,2454631.1,1,354764.72,354764.72,0,0,-4709-05,1,1,5,115,Lost
0.0757,2453657.8,1,353609.25,353609.25,0,0,-4706-01,1,1,5,115,Lost
0.0407,2452898.9,1,352799.72,352799.72,0,0,-4704-02,1,1,5,115,Lost
0.034,2455585.3,3,352011.2,352011.2,0,0,-4704-06,1,3,5,135,At-Risk
0.1209,2454085.4,1,351971.88,351971.88,0,0,-4708-11,1,1,5,115,Lost
0.122,2455745.6,2,347340,347340,0,0,-4708-10,1,2,5,125,Hibernating
0.1798,2454375.7,1,344962.86,344962.86,0,0,-4708-02,1,1,5,115,Lost
0.0684,2455532.7,2,344357.5,344357.5,0,0,-4706-03,1,2,5,125,Hibernating
0.0287,2452393,1,343965.24,343965.24,0,0,-4703-07,1,1,5,115,Lost
0.0073,2454517,3,342183.68,342183.68,0,0,-4696-07,1,3,5,135,At-Risk
0.018,2454699.6,4,342066.87,342066.87,0,0,-4703-01,1,3,5,135,At-Risk
0.0922,2453889,1,340380,340380,0,0,-4707-06,1,1,5,115,Lost
0.1031,2453997.5,1,336553.7,336553.7,0,0,-4707-02,1,1,5,115,Lost
0.2122,2454487.5,1,336049.45,336049.45,0,0,-4709-10,1,1,5,115,Lost
0.0764,2453724.7,1,335411.56,335411.56,0,0,-4707-11,1,1,5,115,Lost
0.0468,2455040.3,2,327209.98,327209.98,0,0,-4706-12,1,2,5,125,Hibernating
0.0127,2455181.2,4,323627.12,323627.12,0,0,-4702-07,1,3,5,135,At-Risk
0.1695,2454389.3,1,323625.95,323625.95,0,0,-4708-01,1,1,5,115,Lost
0.0239,2455371.4,3,319372.6,319372.6,0,0,-4704-02,1,3,5,135,At-Risk
0.0114,2455246.5,4,316237.3,316237.3,0,0,-4703-08,1,3,5,135,At-Risk
0.0667,2453689.7,1,305547,305547,0,0,-4707-12,1,1,5,115,Lost
0.0036,2455452.1,8,305313.5,305313.5,0,0,-4693-03,1,5,5,155,At-Risk
0.0014,2454762.5,6,305140.68,305140.68,0,0,-4685-04,1,4,5,145,At-Risk
0.0028,2455570.3,10,304891.17,304891.17,0,0,-4696-04,1,5,5,155,At-Risk
0.0016,2454294.9,7,302805.44,302805.44,0,0,-4689-08,1,4,5,145,At-Risk
0.1119,2454162.5,1,301860,301860,0,0,-4708-09,1,1,5,115,Lost
0.0718,2453781,1,300853.44,300853.44,0,0,-4707-09,1,1,5,115,Lost
0.0191,2454492.6,3,299782.78,299782.78,0,0,-4704-09,1,3,5,135,At-Risk
14156.0,9.5,156,296564.69,313946.37,17381.68,0.0554,2009-12,5,5,5,555,Top Spenders
0.0213,2454810.9,2,289898.85,289898.85,0,0,-4703-08,1,2,5,125,Hibernating
0.0089,2453925.5,3,282580.7,282580.7,0,0,-4699-05,1,3,5,135,At-Risk
0.233,2454647.8,1,282452,282452,0,0,-4709-05,1,1,5,115,Lost
0.0707,2455708.6,2,281548.94,281548.94,0,0,-4707-07,1,2,5,125,Hibernating
0.0484,2453434.8,1,281297.15,281297.15,0,0,-4706-08,1,1,5,115,Lost
0.0011,2455290.8,9,280711.04,280711.04,0,0,-4686-11,1,5,5,155,At-Risk
0.0592,2453660.8,1,280361.91,280361.91,0,0,-4706-01,1,1,5,115,Lost
0.0763,2454878.3,2,280094.4,280094.4,0,0,-4708-07,1,2,5,125,Hibernating
0.0565,2453640.3,1,273536,273536,0,0,-4706-02,1,1,5,115,Lost
0.0495,2455087.2,2,272862.86,272862.86,0,0,-4706-02,1,2,5,125,Hibernating
0.013,2451295.8,1,272561.64,272561.64,0,0,-4700-07,1,1,5,115,Lost
0.0299,2455478.9,3,272478.54,272478.54,0,0,-4705-09,1,3,5,135,At-Risk
14911.0,1.3,398,270248.53,295972.63,25724.1,0.0869,2009-12,5,5,5,555,Top Spenders
0.1593,2455532.6,2,268959.3,268959.3,0,0,-4709-08,1,2,5,125,Hibernating
0.0748,2453939.8,1,267246,267246,0,0,-4707-04,1,1,5,115,Lost
0.0621,2453765.2,1,266830.65,266830.65,0,0,-4707-10,1,1,5,115,Lost
0.0781,2453983.7,1,265756.26,265756.26,0,0,-4707-02,1,1,5,115,Lost
0.0257,2455208.4,2,265187.45,265187.45,0,0,-4704-08,1,2,5,125,Hibernating
0.0274,2453680.1,2,265099.8,265099.8,0,0,-4706-01,1,2,5,125,Hibernating
0.0853,2454066.6,1,263687.14,263687.14,0,0,-4708-12,1,1,5,115,Lost
0.1978,2454616,1,263670,263670,0,0,-4709-06,1,1,5,115,Lost
0.1004,2454205,1,261000.3,261000.3,0,0,-4708-07,1,1,5,115,Lost
0.8355,2454530.6,1,259612.98,259612.98,0,0,-4709-08,1,1,5,115,Lost
0.0921,2455082.1,2,258971.31,258971.31,0,0,-4708-02,1,2,5,125,Hibernating
0.0119,2454850.3,3,258252.25,258252.25,0,0,-4701-11,1,3,5,135,At-Risk
0.0145,2455025.4,2,253675.05,253675.05,0,0,-4701-03,1,2,5,125,Hibernating
0.2166,2454684.6,1,252862,252862,0,0,-4709-03,1,1,5,115,Lost
0.068,2453914.3,1,251352.5,251352.5,0,0,-4707-05,1,1,5,115,Lost
0.0205,2454841.5,3,247471.3,247471.3,0,0,-4704-02,1,3,5,135,At-Risk
0.0505,2455059.3,2,245785.55,245785.55,0,0,-4707-08,1,2,5,125,Hibernating
0.0075,2455309.4,3,241497.17,241497.17,0,0,-4697-04,1,3,5,135,At-Risk
0.2098,2454705.3,1,238659,238659,0,0,-4709-03,1,1,5,115,Lost
0.0155,2453020.4,2,237436.26,237436.26,0,0,-4705-04,1,2,5,125,Hibernating
0.0568,2453813.1,1,234688.35,234688.35,0,0,-4707-08,1,1,5,115,Lost
